id,state,city,klan_number,nickname,notes,latitude,longitude,year,sources
2267,Missouri,Willow Springs,35,,,36.9917,-91.9705,1923,"Rost, “Anti-Klan Activism”/ Date:  26 January 1923"
2268,Missouri,Higginsville,36,,,39.07296,-93.72252,1923,"Rost, “Anti-Klan Activism”/ Date:  27 January 1923"
2269,Missouri,Pleasant Hill,54,,,38.7871,-94.26905,1923,"Rost, “Anti-Klan Activism”/ Date: 27 January 1923"
2270,Missouri,Wallace,60,,,39.5551,-94.84348,1923,"Rost, “Anti-Klan Activism”/ Date: 25 January 1923"
2271,Missouri,Deepwater,104,,,38.26035,-93.77311,1926,Missouri Valley Independent/ Date: 12 August 1926
2272,Missouri,Peculiar,105,,,38.71901,-94.4591,1926,Missouri Valley Independent/ Date: 22 July 1926
2273,Missouri,Clinton,109,,,38.36833,-93.77837,1926,Missouri Valley Independent/ Date: 9 September 1926
2274,Missouri,Gorin,123,,South Gorin today,40.35993,-92.0246,1926,Missouri Valley Independent/ Date: 8 July 1926
2275,Missouri,Mexico,153,,,39.17372,-91.88726,1926,Missouri Valley Independent/ Date: 14 October 1926
2276,Missouri,Moberly,164,,,39.41834,-92.43632,1926,Missouri Valley Independent/ Date: 8 July 1926
2277,Missouri,Boonville,170,Kooper County Klan,,38.97354,-92.74242,1926,Missouri Valley Independent/ Date: 18 November 1926
2278,Kansas,Chetopa,33,,,37.03731,-95.08959,1924,Topeka Plain-Dealer/ Date: 21 March 1924
2279,Kansas,Wakarusa,105,,,38.88538,-95.69591,1924,MInnesota Fiery Cross/ Date: 22 February 1924
2280,New Jersey,Hightstown,13,,,40.2695,-74.52376,1923,Trenton Evening Times/ Date: 19 August 1923
2281,New Mexico,Farmington,23,San Juan Klan,,36.72737,-108.21818,1925,Santa Fe New Mexican/ Date: 17 February 1925
